filepath,label
data/raw\sea\3882.jpg,sea
data/raw\buildings\17731.jpg,buildings
data/raw\sea\7196.jpg,sea
data/raw\glacier\15317.jpg,glacier
data/raw\forest\3985.jpg,forest
data/raw\forest\7320.jpg,forest
data/raw\sea\8232.jpg,sea
data/raw\glacier\18700.jpg,glacier
data/raw\mountain\5752.jpg,mountain
data/raw\sea\759.jpg,sea
data/raw\street\8818.jpg,street
data/raw\forest\8519.jpg,forest
data/raw\glacier\17845.jpg,glacier
data/raw\sea\5874.jpg,sea
data/raw\forest\6530.jpg,forest
data/raw\mountain\857.jpg,mountain
data/raw\street\7702.jpg,street
data/raw\street\10118.jpg,street
data/raw\street\7166.jpg,street
data/raw\buildings\16280.jpg,buildings
data/raw\glacier\15205.jpg,glacier
data/raw\buildings\16550.jpg,buildings
data/raw\sea\6359.jpg,sea
data/raw\sea\7019.jpg,sea
data/raw\mountain\5556.jpg,mountain
data/raw\glacier\19429.jpg,glacier
data/raw\forest\597.jpg,forest
data/raw\street\8844.jpg,street
data/raw\glacier\12181.jpg,glacier
data/raw\sea\6741.jpg,sea
data/raw\sea\5203.jpg,sea
data/raw\street\15183.jpg,street
data/raw\sea\4251.jpg,sea
data/raw\mountain\6022.jpg,mountain
data/raw\street\16201.jpg,street
data/raw\forest\8787.jpg,forest
data/raw\buildings\15345.jpg,buildings
data/raw\glacier\14639.jpg,glacier
data/raw\street\15198.jpg,street
data/raw\glacier\14331.jpg,glacier
data/raw\sea\7111.jpg,sea
data/raw\mountain\2201.jpg,mountain
data/raw\glacier\16307.jpg,glacier
data/raw\glacier\11733.jpg,glacier
data/raw\buildings\14799.jpg,buildings
data/raw\sea\5221.jpg,sea
data/raw\glacier\14012.jpg,glacier
data/raw\buildings\12330.jpg,buildings
data/raw\forest\3119.jpg,forest
data/raw\mountain\6638.jpg,mountain
data/raw\glacier\18044.jpg,glacier
data/raw\sea\569.jpg,sea
data/raw\buildings\15515.jpg,buildings
data/raw\glacier\17978.jpg,glacier
data/raw\glacier\17353.jpg,glacier
data/raw\glacier\14257.jpg,glacier
data/raw\buildings\13624.jpg,buildings
data/raw\buildings\17821.jpg,buildings
data/raw\mountain\6735.jpg,mountain
data/raw\sea\6683.jpg,sea
data/raw\buildings\15542.jpg,buildings
data/raw\mountain\2873.jpg,mountain
data/raw\buildings\16750.jpg,buildings
data/raw\buildings\14525.jpg,buildings
data/raw\buildings\14383.jpg,buildings
data/raw\forest\8599.jpg,forest
data/raw\sea\5600.jpg,sea
data/raw\sea\1326.jpg,sea
data/raw\street\16556.jpg,street
data/raw\glacier\15884.jpg,glacier
data/raw\mountain\5075.jpg,mountain
data/raw\sea\3053.jpg,sea
data/raw\street\6706.jpg,street
data/raw\glacier\14393.jpg,glacier
data/raw\street\16691.jpg,street
data/raw\mountain\7105.jpg,mountain
data/raw\forest\6876.jpg,forest
data/raw\buildings\17503.jpg,buildings
data/raw\glacier\18911.jpg,glacier
data/raw\mountain\6115.jpg,mountain
data/raw\forest\3780.jpg,forest
data/raw\glacier\14634.jpg,glacier
data/raw\mountain\684.jpg,mountain
data/raw\glacier\13420.jpg,glacier
data/raw\sea\4561.jpg,sea
data/raw\buildings\18668.jpg,buildings
data/raw\buildings\12489.jpg,buildings
data/raw\glacier\13483.jpg,glacier
data/raw\buildings\15405.jpg,buildings
data/raw\buildings\16672.jpg,buildings
data/raw\glacier\14920.jpg,glacier
data/raw\buildings\17064.jpg,buildings
data/raw\buildings\16160.jpg,buildings
data/raw\forest\1455.jpg,forest
data/raw\forest\4049.jpg,forest
data/raw\mountain\1353.jpg,mountain
data/raw\buildings\19595.jpg,buildings
data/raw\forest\5121.jpg,forest
data/raw\mountain\7787.jpg,mountain
data/raw\buildings\13253.jpg,buildings
data/raw\sea\6550.jpg,sea
data/raw\sea\4800.jpg,sea
data/raw\forest\903.jpg,forest
data/raw\sea\6793.jpg,sea
data/raw\street\7671.jpg,street
data/raw\sea\5946.jpg,sea
data/raw\sea\2265.jpg,sea
data/raw\mountain\4261.jpg,mountain
data/raw\mountain\7026.jpg,mountain
data/raw\glacier\12194.jpg,glacier
data/raw\glacier\15457.jpg,glacier
data/raw\street\6038.jpg,street
data/raw\mountain\3490.jpg,mountain
data/raw\mountain\7401.jpg,mountain
data/raw\sea\4256.jpg,sea
data/raw\street\15800.jpg,street
data/raw\glacier\16133.jpg,glacier
data/raw\sea\2080.jpg,sea
data/raw\mountain\1040.jpg,mountain
data/raw\glacier\18832.jpg,glacier
data/raw\glacier\19652.jpg,glacier
data/raw\forest\8452.jpg,forest
data/raw\mountain\3094.jpg,mountain
data/raw\glacier\18222.jpg,glacier
data/raw\street\6659.jpg,street
data/raw\mountain\5412.jpg,mountain
data/raw\mountain\1069.jpg,mountain
data/raw\mountain\4992.jpg,mountain
data/raw\buildings\19057.jpg,buildings
data/raw\sea\2621.jpg,sea
data/raw\glacier\13003.jpg,glacier
data/raw\buildings\13191.jpg,buildings
data/raw\mountain\2539.jpg,mountain
data/raw\street\17229.jpg,street
data/raw\forest\5711.jpg,forest
data/raw\street\14745.jpg,street
data/raw\buildings\18694.jpg,buildings
data/raw\buildings\16912.jpg,buildings
data/raw\street\9356.jpg,street
data/raw\glacier\19412.jpg,glacier
data/raw\mountain\5296.jpg,mountain
data/raw\buildings\11627.jpg,buildings
data/raw\sea\786.jpg,sea
data/raw\buildings\12938.jpg,buildings
data/raw\mountain\4624.jpg,mountain
data/raw\forest\5323.jpg,forest
data/raw\street\10408.jpg,street
data/raw\glacier\16545.jpg,glacier
data/raw\street\10317.jpg,street
data/raw\sea\773.jpg,sea
data/raw\glacier\16493.jpg,glacier
data/raw\buildings\13184.jpg,buildings
data/raw\glacier\17168.jpg,glacier
data/raw\street\15132.jpg,street
data/raw\sea\1798.jpg,sea
data/raw\sea\6466.jpg,sea
data/raw\street\9009.jpg,street
data/raw\sea\2870.jpg,sea
data/raw\street\14640.jpg,street
data/raw\glacier\14000.jpg,glacier
data/raw\mountain\4417.jpg,mountain
data/raw\street\15803.jpg,street
data/raw\forest\1781.jpg,forest
data/raw\glacier\14325.jpg,glacier
data/raw\forest\4590.jpg,forest
data/raw\forest\6590.jpg,forest
data/raw\forest\1659.jpg,forest
data/raw\forest\4723.jpg,forest
data/raw\mountain\6549.jpg,mountain
data/raw\sea\1980.jpg,sea
data/raw\mountain\4026.jpg,mountain
data/raw\buildings\18397.jpg,buildings
data/raw\mountain\5795.jpg,mountain
data/raw\buildings\11696.jpg,buildings
data/raw\buildings\17427.jpg,buildings
data/raw\buildings\11883.jpg,buildings
data/raw\forest\6566.jpg,forest
data/raw\buildings\18672.jpg,buildings
data/raw\buildings\13452.jpg,buildings
data/raw\buildings\13823.jpg,buildings
data/raw\mountain\5926.jpg,mountain
data/raw\street\7181.jpg,street
data/raw\forest\5872.jpg,forest
data/raw\street\14280.jpg,street
data/raw\buildings\11929.jpg,buildings
data/raw\glacier\12840.jpg,glacier
data/raw\forest\3711.jpg,forest
data/raw\sea\5133.jpg,sea
data/raw\forest\6902.jpg,forest
data/raw\buildings\12232.jpg,buildings
data/raw\buildings\12994.jpg,buildings
data/raw\sea\7215.jpg,sea
data/raw\buildings\14447.jpg,buildings
data/raw\mountain\3236.jpg,mountain
data/raw\forest\8495.jpg,forest
data/raw\mountain\3180.jpg,mountain
data/raw\mountain\669.jpg,mountain
data/raw\forest\6805.jpg,forest
data/raw\sea\7900.jpg,sea
data/raw\mountain\4924.jpg,mountain
data/raw\sea\5731.jpg,sea
data/raw\sea\1035.jpg,sea
data/raw\glacier\12111.jpg,glacier
data/raw\glacier\19284.jpg,glacier
data/raw\forest\4005.jpg,forest
data/raw\glacier\16101.jpg,glacier
data/raw\sea\1152.jpg,sea
data/raw\sea\2566.jpg,sea
data/raw\street\7454.jpg,street
data/raw\buildings\17793.jpg,buildings
data/raw\mountain\3114.jpg,mountain
data/raw\mountain\3070.jpg,mountain
data/raw\sea\5033.jpg,sea
data/raw\glacier\17053.jpg,glacier
data/raw\mountain\2998.jpg,mountain
data/raw\street\10072.jpg,street
data/raw\buildings\15871.jpg,buildings
data/raw\glacier\15036.jpg,glacier
data/raw\sea\5105.jpg,sea
data/raw\sea\6912.jpg,sea
data/raw\sea\4908.jpg,sea
data/raw\buildings\16171.jpg,buildings
data/raw\street\14304.jpg,street
data/raw\buildings\18446.jpg,buildings
data/raw\buildings\16562.jpg,buildings
data/raw\buildings\17452.jpg,buildings
data/raw\glacier\18834.jpg,glacier
data/raw\buildings\12060.jpg,buildings
data/raw\glacier\13902.jpg,glacier
data/raw\sea\5401.jpg,sea
data/raw\buildings\17418.jpg,buildings
data/raw\forest\41.jpg,forest
data/raw\glacier\18736.jpg,glacier
data/raw\glacier\16887.jpg,glacier
data/raw\sea\27.jpg,sea
data/raw\sea\5727.jpg,sea
data/raw\forest\5644.jpg,forest
data/raw\mountain\3367.jpg,mountain
data/raw\street\10526.jpg,street
data/raw\buildings\12288.jpg,buildings
data/raw\mountain\884.jpg,mountain
data/raw\buildings\19344.jpg,buildings
data/raw\glacier\19975.jpg,glacier
data/raw\mountain\2919.jpg,mountain
data/raw\mountain\3341.jpg,mountain
data/raw\buildings\19963.jpg,buildings
data/raw\street\8387.jpg,street
data/raw\glacier\15335.jpg,glacier
data/raw\sea\5686.jpg,sea
data/raw\sea\6236.jpg,sea
data/raw\mountain\3915.jpg,mountain
data/raw\buildings\14681.jpg,buildings
data/raw\sea\3076.jpg,sea
data/raw\forest\6661.jpg,forest
data/raw\mountain\2382.jpg,mountain
data/raw\mountain\5615.jpg,mountain
data/raw\sea\5166.jpg,sea
data/raw\forest\3852.jpg,forest
data/raw\buildings\14744.jpg,buildings
data/raw\forest\3309.jpg,forest
data/raw\sea\4716.jpg,sea
data/raw\sea\174.jpg,sea
data/raw\buildings\16786.jpg,buildings
data/raw\buildings\18438.jpg,buildings
data/raw\forest\4444.jpg,forest
data/raw\glacier\18963.jpg,glacier
data/raw\buildings\11323.jpg,buildings
data/raw\mountain\2630.jpg,mountain
data/raw\sea\4097.jpg,sea
data/raw\forest\3102.jpg,forest
data/raw\sea\116.jpg,sea
data/raw\mountain\1160.jpg,mountain
data/raw\forest\4761.jpg,forest
data/raw\sea\5223.jpg,sea
data/raw\mountain\5963.jpg,mountain
data/raw\forest\5783.jpg,forest
data/raw\mountain\5707.jpg,mountain
data/raw\buildings\17581.jpg,buildings
data/raw\mountain\4344.jpg,mountain
data/raw\buildings\16965.jpg,buildings
data/raw\sea\2811.jpg,sea
data/raw\sea\469.jpg,sea
data/raw\sea\8156.jpg,sea
data/raw\sea\1862.jpg,sea
data/raw\sea\6150.jpg,sea
data/raw\street\8274.jpg,street
data/raw\mountain\7144.jpg,mountain
data/raw\glacier\17389.jpg,glacier
data/raw\forest\1488.jpg,forest
data/raw\sea\3381.jpg,sea
data/raw\buildings\19023.jpg,buildings
data/raw\buildings\13629.jpg,buildings
data/raw\street\10665.jpg,street
data/raw\glacier\18929.jpg,glacier
data/raw\buildings\18037.jpg,buildings
data/raw\forest\3559.jpg,forest
data/raw\mountain\7289.jpg,mountain
data/raw\buildings\18203.jpg,buildings
data/raw\buildings\13371.jpg,buildings
data/raw\buildings\16326.jpg,buildings
data/raw\mountain\3866.jpg,mountain
data/raw\glacier\17481.jpg,glacier
data/raw\sea\1178.jpg,sea
data/raw\mountain\1755.jpg,mountain
data/raw\glacier\17925.jpg,glacier
data/raw\street\16783.jpg,street
data/raw\street\8864.jpg,street
data/raw\street\16580.jpg,street
data/raw\buildings\17401.jpg,buildings
data/raw\glacier\18709.jpg,glacier
data/raw\forest\8407.jpg,forest
data/raw\sea\306.jpg,sea
data/raw\street\15584.jpg,street
data/raw\glacier\18332.jpg,glacier
data/raw\glacier\17252.jpg,glacier
data/raw\street\14874.jpg,street
data/raw\sea\6597.jpg,sea
data/raw\sea\580.jpg,sea
data/raw\forest\6555.jpg,forest
data/raw\buildings\19915.jpg,buildings
data/raw\sea\2671.jpg,sea
data/raw\mountain\1464.jpg,mountain
data/raw\sea\868.jpg,sea
data/raw\sea\4904.jpg,sea
data/raw\glacier\16301.jpg,glacier
data/raw\sea\2723.jpg,sea
data/raw\glacier\14358.jpg,glacier
data/raw\glacier\14993.jpg,glacier
data/raw\mountain\883.jpg,mountain
data/raw\glacier\18785.jpg,glacier
data/raw\buildings\15146.jpg,buildings
data/raw\buildings\17953.jpg,buildings
data/raw\street\10540.jpg,street
data/raw\buildings\18140.jpg,buildings
data/raw\buildings\12680.jpg,buildings
data/raw\sea\7240.jpg,sea
data/raw\street\14590.jpg,street
data/raw\mountain\2753.jpg,mountain
data/raw\glacier\13354.jpg,glacier
data/raw\street\5911.jpg,street
data/raw\buildings\16979.jpg,buildings
data/raw\sea\4199.jpg,sea
data/raw\sea\5801.jpg,sea
data/raw\forest\5143.jpg,forest
data/raw\buildings\11845.jpg,buildings
data/raw\forest\1902.jpg,forest
data/raw\street\16589.jpg,street
data/raw\street\5989.jpg,street
data/raw\forest\521.jpg,forest
data/raw\buildings\15346.jpg,buildings
data/raw\mountain\2168.jpg,mountain
data/raw\sea\20.jpg,sea
data/raw\buildings\18050.jpg,buildings
data/raw\glacier\15400.jpg,glacier
data/raw\street\9447.jpg,street
data/raw\sea\8028.jpg,sea
data/raw\street\17285.jpg,street
data/raw\street\15793.jpg,street
data/raw\sea\4008.jpg,sea
data/raw\sea\6745.jpg,sea
data/raw\street\7397.jpg,street
data/raw\sea\4901.jpg,sea
data/raw\buildings\13835.jpg,buildings
data/raw\mountain\3943.jpg,mountain
data/raw\glacier\12358.jpg,glacier
data/raw\glacier\19612.jpg,glacier
data/raw\forest\111.jpg,forest
data/raw\buildings\12263.jpg,buildings
data/raw\sea\6541.jpg,sea
data/raw\glacier\17206.jpg,glacier
data/raw\buildings\14870.jpg,buildings
data/raw\street\10588.jpg,street
data/raw\glacier\18231.jpg,glacier
data/raw\sea\2856.jpg,sea
data/raw\forest\3997.jpg,forest
data/raw\street\9080.jpg,street
data/raw\street\15650.jpg,street
data/raw\mountain\7771.jpg,mountain
data/raw\glacier\11821.jpg,glacier
data/raw\sea\1944.jpg,sea
data/raw\forest\1640.jpg,forest
data/raw\sea\3147.jpg,sea
data/raw\sea\7081.jpg,sea
data/raw\mountain\1588.jpg,mountain
data/raw\glacier\12097.jpg,glacier
data/raw\forest\6016.jpg,forest
data/raw\buildings\19383.jpg,buildings
data/raw\forest\5517.jpg,forest
data/raw\mountain\6606.jpg,mountain
data/raw\buildings\16795.jpg,buildings
data/raw\sea\1832.jpg,sea
data/raw\sea\3153.jpg,sea
data/raw\mountain\1898.jpg,mountain
data/raw\street\8876.jpg,street
data/raw\mountain\7751.jpg,mountain
data/raw\forest\7814.jpg,forest
data/raw\forest\2892.jpg,forest
data/raw\forest\5932.jpg,forest
data/raw\buildings\16681.jpg,buildings
data/raw\buildings\14823.jpg,buildings
data/raw\sea\4131.jpg,sea
data/raw\buildings\12684.jpg,buildings
data/raw\forest\7363.jpg,forest
data/raw\sea\5165.jpg,sea
data/raw\mountain\675.jpg,mountain
data/raw\forest\7123.jpg,forest
data/raw\forest\1024.jpg,forest
data/raw\sea\1982.jpg,sea
data/raw\buildings\13216.jpg,buildings
data/raw\street\15169.jpg,street
data/raw\sea\4626.jpg,sea
data/raw\forest\5003.jpg,forest
data/raw\street\10084.jpg,street
data/raw\glacier\17151.jpg,glacier
data/raw\sea\5662.jpg,sea
data/raw\forest\1315.jpg,forest
data/raw\glacier\15620.jpg,glacier
data/raw\glacier\19040.jpg,glacier
data/raw\street\8026.jpg,street
data/raw\forest\6008.jpg,forest
data/raw\glacier\19305.jpg,glacier
data/raw\forest\7032.jpg,forest
data/raw\street\5768.jpg,street
data/raw\street\6216.jpg,street
data/raw\sea\2878.jpg,sea
data/raw\sea\7785.jpg,sea
data/raw\buildings\18992.jpg,buildings
data/raw\forest\3935.jpg,forest
data/raw\forest\7003.jpg,forest
data/raw\glacier\12508.jpg,glacier
data/raw\mountain\6314.jpg,mountain
data/raw\mountain\5755.jpg,mountain
data/raw\street\16019.jpg,street
data/raw\mountain\5042.jpg,mountain
data/raw\buildings\18951.jpg,buildings
data/raw\forest\4134.jpg,forest
data/raw\forest\2676.jpg,forest
data/raw\forest\8696.jpg,forest
data/raw\forest\3847.jpg,forest
data/raw\street\8581.jpg,street
data/raw\glacier\15152.jpg,glacier
data/raw\forest\2893.jpg,forest
data/raw\buildings\15973.jpg,buildings
data/raw\street\14408.jpg,street
data/raw\mountain\7652.jpg,mountain
data/raw\glacier\12583.jpg,glacier
data/raw\mountain\6670.jpg,mountain
data/raw\sea\8473.jpg,sea
data/raw\glacier\15665.jpg,glacier
data/raw\forest\2131.jpg,forest
data/raw\forest\170.jpg,forest
data/raw\forest\4581.jpg,forest
data/raw\buildings\17830.jpg,buildings
data/raw\mountain\6482.jpg,mountain
data/raw\glacier\15778.jpg,glacier
data/raw\street\9349.jpg,street
data/raw\street\15373.jpg,street
data/raw\street\15047.jpg,street
data/raw\buildings\15109.jpg,buildings
data/raw\buildings\16141.jpg,buildings
data/raw\sea\4491.jpg,sea
data/raw\buildings\19816.jpg,buildings
data/raw\glacier\13953.jpg,glacier
data/raw\forest\2215.jpg,forest
data/raw\buildings\12533.jpg,buildings
data/raw\mountain\6101.jpg,mountain
data/raw\forest\5176.jpg,forest
data/raw\sea\3903.jpg,sea
data/raw\street\7155.jpg,street
data/raw\street\16494.jpg,street
data/raw\sea\6742.jpg,sea
data/raw\sea\5189.jpg,sea
data/raw\glacier\15990.jpg,glacier
data/raw\forest\7128.jpg,forest
data/raw\forest\1530.jpg,forest
data/raw\buildings\19815.jpg,buildings
data/raw\sea\5865.jpg,sea
data/raw\buildings\12887.jpg,buildings
data/raw\glacier\12304.jpg,glacier
data/raw\buildings\16234.jpg,buildings
data/raw\street\16973.jpg,street
data/raw\glacier\14754.jpg,glacier
data/raw\forest\6317.jpg,forest
data/raw\glacier\13059.jpg,glacier
data/raw\mountain\1558.jpg,mountain
data/raw\street\5694.jpg,street
data/raw\sea\1570.jpg,sea
data/raw\glacier\12611.jpg,glacier
data/raw\glacier\12093.jpg,glacier
data/raw\forest\722.jpg,forest
data/raw\mountain\6273.jpg,mountain
data/raw\sea\2058.jpg,sea
data/raw\sea\6538.jpg,sea
data/raw\glacier\19247.jpg,glacier
data/raw\mountain\6907.jpg,mountain
data/raw\street\7897.jpg,street
data/raw\glacier\17593.jpg,glacier
data/raw\forest\7561.jpg,forest
data/raw\glacier\19615.jpg,glacier
data/raw\sea\6261.jpg,sea
data/raw\street\16369.jpg,street
data/raw\sea\3426.jpg,sea
data/raw\mountain\4862.jpg,mountain
data/raw\forest\1096.jpg,forest
data/raw\sea\4731.jpg,sea
data/raw\sea\1817.jpg,sea
data/raw\mountain\6868.jpg,mountain
data/raw\forest\6496.jpg,forest
data/raw\mountain\7354.jpg,mountain
data/raw\buildings\18240.jpg,buildings
data/raw\forest\5912.jpg,forest
data/raw\forest\7174.jpg,forest
data/raw\street\10490.jpg,street
data/raw\forest\4103.jpg,forest
data/raw\street\8032.jpg,street
data/raw\street\7170.jpg,street
data/raw\mountain\4162.jpg,mountain
data/raw\sea\180.jpg,sea
data/raw\forest\2584.jpg,forest
data/raw\forest\5406.jpg,forest
data/raw\mountain\4875.jpg,mountain
data/raw\forest\6723.jpg,forest
data/raw\mountain\4378.jpg,mountain
data/raw\forest\639.jpg,forest
data/raw\sea\5669.jpg,sea
data/raw\glacier\16588.jpg,glacier
data/raw\sea\4914.jpg,sea
data/raw\sea\7057.jpg,sea
data/raw\sea\4671.jpg,sea
data/raw\street\5815.jpg,street
data/raw\street\7293.jpg,street
data/raw\sea\248.jpg,sea
data/raw\forest\335.jpg,forest
data/raw\buildings\15624.jpg,buildings
data/raw\forest\450.jpg,forest
data/raw\forest\4352.jpg,forest
data/raw\sea\2384.jpg,sea
data/raw\mountain\1887.jpg,mountain
data/raw\forest\8333.jpg,forest
data/raw\street\6020.jpg,street
data/raw\mountain\3313.jpg,mountain
data/raw\buildings\13538.jpg,buildings
data/raw\buildings\16813.jpg,buildings
data/raw\street\8949.jpg,street
data/raw\mountain\2181.jpg,mountain
data/raw\buildings\12200.jpg,buildings
data/raw\street\8362.jpg,street
data/raw\mountain\4155.jpg,mountain
data/raw\sea\2052.jpg,sea
data/raw\street\7632.jpg,street
data/raw\buildings\12789.jpg,buildings
data/raw\forest\2360.jpg,forest
data/raw\street\16832.jpg,street
data/raw\glacier\16679.jpg,glacier
data/raw\buildings\19969.jpg,buildings
data/raw\mountain\313.jpg,mountain
data/raw\forest\2019.jpg,forest
data/raw\glacier\13328.jpg,glacier
data/raw\forest\5594.jpg,forest
data/raw\street\8690.jpg,street
data/raw\mountain\2293.jpg,mountain
data/raw\mountain\2569.jpg,mountain
data/raw\glacier\13515.jpg,glacier
data/raw\sea\5235.jpg,sea
data/raw\buildings\12578.jpg,buildings
data/raw\street\14252.jpg,street
data/raw\mountain\6159.jpg,mountain
data/raw\street\16910.jpg,street
data/raw\mountain\5017.jpg,mountain
data/raw\street\7445.jpg,street
data/raw\forest\4356.jpg,forest
data/raw\glacier\15948.jpg,glacier
data/raw\forest\5879.jpg,forest
data/raw\mountain\3606.jpg,mountain
data/raw\mountain\5799.jpg,mountain
data/raw\sea\7297.jpg,sea
data/raw\mountain\6545.jpg,mountain
data/raw\glacier\14290.jpg,glacier
data/raw\sea\2546.jpg,sea
data/raw\buildings\16457.jpg,buildings
data/raw\sea\1116.jpg,sea
data/raw\sea\4383.jpg,sea
data/raw\street\5717.jpg,street
data/raw\forest\636.jpg,forest
data/raw\sea\6576.jpg,sea
data/raw\sea\6839.jpg,sea
data/raw\buildings\12157.jpg,buildings
data/raw\sea\476.jpg,sea
data/raw\glacier\17962.jpg,glacier
data/raw\glacier\16414.jpg,glacier
data/raw\street\10322.jpg,street
data/raw\forest\2535.jpg,forest
data/raw\sea\6139.jpg,sea
data/raw\buildings\14677.jpg,buildings
data/raw\buildings\17605.jpg,buildings
data/raw\buildings\12990.jpg,buildings
data/raw\sea\363.jpg,sea
data/raw\glacier\15449.jpg,glacier
data/raw\sea\6237.jpg,sea
data/raw\mountain\6147.jpg,mountain
data/raw\street\15732.jpg,street
data/raw\buildings\14816.jpg,buildings
data/raw\sea\6354.jpg,sea
data/raw\street\8089.jpg,street
data/raw\glacier\12637.jpg,glacier
data/raw\forest\5404.jpg,forest
data/raw\mountain\1019.jpg,mountain
data/raw\sea\1791.jpg,sea
data/raw\sea\4027.jpg,sea
data/raw\glacier\12053.jpg,glacier
data/raw\buildings\16079.jpg,buildings
data/raw\mountain\1065.jpg,mountain
data/raw\buildings\15791.jpg,buildings
data/raw\forest\3078.jpg,forest
data/raw\forest\8694.jpg,forest
data/raw\glacier\19486.jpg,glacier
data/raw\street\16504.jpg,street
data/raw\street\10431.jpg,street
data/raw\sea\1098.jpg,sea
data/raw\mountain\2752.jpg,mountain
data/raw\street\14810.jpg,street
data/raw\glacier\16176.jpg,glacier
data/raw\mountain\234.jpg,mountain
data/raw\mountain\1903.jpg,mountain
data/raw\street\15332.jpg,street
data/raw\glacier\19273.jpg,glacier
data/raw\forest\5219.jpg,forest
data/raw\street\7340.jpg,street
data/raw\mountain\7061.jpg,mountain
data/raw\forest\7616.jpg,forest
data/raw\buildings\11570.jpg,buildings
data/raw\mountain\4283.jpg,mountain
data/raw\glacier\13597.jpg,glacier
data/raw\buildings\11334.jpg,buildings
data/raw\sea\5750.jpg,sea
data/raw\sea\7971.jpg,sea
data/raw\buildings\14769.jpg,buildings
data/raw\forest\7587.jpg,forest
data/raw\forest\1285.jpg,forest
data/raw\sea\795.jpg,sea
data/raw\street\5728.jpg,street
data/raw\street\15484.jpg,street
data/raw\sea\3549.jpg,sea
data/raw\sea\5307.jpg,sea
data/raw\sea\7365.jpg,sea
data/raw\street\15535.jpg,street
data/raw\street\5622.jpg,street
data/raw\glacier\12436.jpg,glacier
data/raw\mountain\5094.jpg,mountain
data/raw\glacier\17312.jpg,glacier
data/raw\glacier\17393.jpg,glacier
data/raw\buildings\16643.jpg,buildings
data/raw\street\15611.jpg,street
data/raw\sea\165.jpg,sea
data/raw\forest\6169.jpg,forest
data/raw\glacier\13915.jpg,glacier
data/raw\buildings\16607.jpg,buildings
data/raw\mountain\728.jpg,mountain
data/raw\mountain\7387.jpg,mountain
data/raw\mountain\2477.jpg,mountain
data/raw\mountain\5436.jpg,mountain
data/raw\sea\6918.jpg,sea
data/raw\forest\2312.jpg,forest
data/raw\street\6714.jpg,street
data/raw\sea\8322.jpg,sea
data/raw\forest\6085.jpg,forest
data/raw\glacier\18142.jpg,glacier
data/raw\mountain\5371.jpg,mountain
data/raw\forest\8905.jpg,forest
data/raw\sea\4137.jpg,sea
data/raw\forest\2345.jpg,forest
data/raw\street\17169.jpg,street
data/raw\sea\1394.jpg,sea
data/raw\mountain\4850.jpg,mountain
data/raw\street\8313.jpg,street
data/raw\forest\4691.jpg,forest
data/raw\street\10015.jpg,street
data/raw\glacier\15819.jpg,glacier
data/raw\buildings\16933.jpg,buildings
data/raw\sea\1321.jpg,sea
data/raw\street\5426.jpg,street
data/raw\sea\7734.jpg,sea
data/raw\sea\7234.jpg,sea
data/raw\buildings\14016.jpg,buildings
data/raw\glacier\14091.jpg,glacier
data/raw\forest\4956.jpg,forest
data/raw\forest\8796.jpg,forest
data/raw\sea\1682.jpg,sea
data/raw\forest\5413.jpg,forest
data/raw\sea\4514.jpg,sea
data/raw\buildings\18756.jpg,buildings
data/raw\street\6155.jpg,street
data/raw\buildings\13943.jpg,buildings
data/raw\forest\7417.jpg,forest
data/raw\forest\3344.jpg,forest
data/raw\sea\2486.jpg,sea
data/raw\buildings\19778.jpg,buildings
data/raw\buildings\13008.jpg,buildings
data/raw\street\7203.jpg,street
data/raw\glacier\13803.jpg,glacier
data/raw\forest\5030.jpg,forest
data/raw\glacier\14680.jpg,glacier
data/raw\street\14482.jpg,street
data/raw\forest\1131.jpg,forest
data/raw\sea\867.jpg,sea
data/raw\street\8598.jpg,street
data/raw\buildings\17912.jpg,buildings
data/raw\street\10112.jpg,street
data/raw\forest\8566.jpg,forest
data/raw\street\15203.jpg,street
data/raw\glacier\16618.jpg,glacier
data/raw\forest\1773.jpg,forest
data/raw\street\15138.jpg,street
data/raw\glacier\14979.jpg,glacier
data/raw\forest\6870.jpg,forest
data/raw\buildings\12761.jpg,buildings
data/raw\buildings\19923.jpg,buildings
data/raw\street\5842.jpg,street
data/raw\street\8102.jpg,street
data/raw\forest\8208.jpg,forest
data/raw\buildings\15140.jpg,buildings
data/raw\buildings\15064.jpg,buildings
data/raw\buildings\14760.jpg,buildings
data/raw\mountain\4855.jpg,mountain
data/raw\sea\4386.jpg,sea
data/raw\sea\3615.jpg,sea
data/raw\sea\6640.jpg,sea
data/raw\buildings\17337.jpg,buildings
data/raw\sea\4116.jpg,sea
data/raw\street\9530.jpg,street
data/raw\forest\4258.jpg,forest
data/raw\forest\1249.jpg,forest
data/raw\forest\928.jpg,forest
data/raw\forest\701.jpg,forest
data/raw\forest\6836.jpg,forest
data/raw\buildings\13480.jpg,buildings
data/raw\street\6474.jpg,street
data/raw\sea\1892.jpg,sea
data/raw\glacier\18349.jpg,glacier
data/raw\sea\3307.jpg,sea
data/raw\mountain\6088.jpg,mountain
data/raw\sea\8344.jpg,sea
data/raw\mountain\7350.jpg,mountain
data/raw\mountain\1860.jpg,mountain
data/raw\sea\261.jpg,sea
data/raw\forest\5326.jpg,forest
data/raw\forest\4181.jpg,forest
data/raw\buildings\17873.jpg,buildings
data/raw\glacier\11988.jpg,glacier
data/raw\mountain\6100.jpg,mountain
data/raw\sea\4633.jpg,sea
data/raw\mountain\6358.jpg,mountain
